-19.303055556   60.040555556  ARIGO ENRT FI 5920087
 -3.951922222   36.298688889  ARIKI ENRT HT 2105411
 17.211111111  -14.833888889  ARIKO ENRT GQ 4530258
 -4.762697222   33.855258333  ARINA ENRT HT 2105411
 21.566111111  -11.900555556  ARISA ENRT GQ 2105426
  8.924444444    0.511944444  ARISO ENRT DG 2118999
 -4.601577778   36.129777778  ARISO ENRT HT 2105411
 -4.000000000    6.583333333  ARKOS ENRT FO 2118999
  1.920555556    8.005555556  ARKOT ENRT FP 4530258
  0.979847222   26.009150000  ARLAR ENRT FZ 2118994
  0.391666667   -7.745000000  ARLEM ENRT GO 2117443
 10.279816667    0.286847222  ARLEX ENRT DG 2105411
  6.150555556   -5.110000000  ARLIX ENRT DI 2105411
  4.000000000   -1.916944444  ARMAR ENRT DG 2117463
  2.153333333   27.695000000  ARMEN ENRT FZ 2105426
 35.359722222   10.038888889  ARNEB ENRT DT 5920067
 20.247766667   -1.449586111  AROGA ENRT GA 2105411
 -4.925677778   36.043955556  AROGO ENRT HT 2105411
 27.491666667   20.020000000  ARRIG ENRT HL 2105411
  9.551000000   43.405944444  ARSHI ENRT HA 4543826
 29.930833333   -9.553333333  ARSOL ENRT GM 5906514
 28.409027778  -16.034138889  ARTEM ENRT GC 5906514
 29.357916667  -13.585694444  ARVEM ENRT GC 5906514
 -0.017505556   25.281152778  ARVOX ENRT FZ 4530243
 36.033888889   -0.208888889  ARZEW ENRT DA 2105426
  0.308027778   19.073830556  ASDOM ENRT FZ 5916247
  7.311111111  -28.218888889  ASEBA ENRT GO 2105431
  0.693055556   30.683888889  ASEKA ENRT HU 2105411
 35.000000000  -12.711666667  ASGAM ENRT GM 2118979
  9.095444444   43.929000000  ASKEN ENRT HA 2118994
 15.815000000   24.001388889  ASKOL ENRT HS 2118999
  6.295555556   26.426666667  ASKON ENRT HS 2118999
 13.522611111   26.155111111  ASMAG ENRT HS 2115139
 34.203611111    8.673333333  ASMAS ENRT DT 4474450
 13.409644444   30.269294444  ASNED ENRT HS 2115139
 32.646944444   28.362222222  ASNIR ENRT HE 2105411
 15.137777778   30.885833333  ASNON ENRT HS 5920082
  4.353611111  -24.226666667  ASOBU ENRT GO 2115159
  9.940472222   40.232444444  ASOLE ENRT HA 5920082
-29.333333333   10.000000000  ASONI ENRT FA 2115159
 27.130833333   31.485833333  ASPEK ENRT HE 5916247
-34.105088889   18.133558333  ASPIK ENRT FA 5906519
 25.790555556   33.105277778  ASRAB ENRT HE 5920082
  8.000000000   12.915000000  ASSAM ENRT FK 4543826
 28.981194444  -13.314666667  ASTAM ENRT GC 5906514
 10.651972222   42.517305556  ASTAR ENRT HA 5920087
 10.781600000   24.547358333  ASTAX ENRT HS 2105431
 26.000000000    7.071666667  ATAFA ENRT DA 2105426
 -3.436666667  -13.235000000  ATANI ENRT GO 2115159
  0.773466667   25.314480556  ATBAP ENRT FZ 4474435
 29.712222222    4.260277778  ATCHA ENRT DA 2105411
 36.326388889   10.917222222  ATLEL ENRT DT 5906514
-21.469166667   60.092222222  ATLOP ENRT FI 5920082
 22.000000000   29.090833333  ATMUL ENRT HE 2118994
-10.000000000   46.476750000  ATOLA ENRT FS 2118979
 32.750000000   19.915000000  ATOLL ENRT HL 2105411
 -2.155058333   30.035863889  ATUBA ENRT HR 4530258
-24.279119444   26.078919444  ATUDA ENRT FB 4464727
 -1.278611111   37.153055556  ATUDU ENRT HK 5906519
  4.000000000   31.765000000  ATUGA ENRT HS 2118994
-21.175766667   26.838377778  ATUKU ENRT FB 2105431
-23.591955556   24.143425000  ATULA ENRT FB 2105431
-24.295261111   26.145663889  ATUNO ENRT FB 4530263
